order,file_path,thumbnail,capture_uuid,page_uri,book_uri,source_rotated,width,height,source_x,source_y,source_w,source_h
26,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/e061e860-00b1-0133-0490-58d385a7bbd0.right.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/e061e860-00b1-0133-0490-58d385a7bbd0.right.jpg,e061e860-00b1-0133-0490-58d385a7bbd0,http://digitalcollections.nypl.org/items/e061e860-00b1-0133-0490-58d385a7bbd0,http://digitalcollections.nypl.org/items/df712aa0-00b1-0133-fbd7-58d385a7bbd0,-0.391664,1364.25,2031,1209.75,0,1364.25,2031
27,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/e06b83f0-00b1-0133-34cb-58d385a7bbd0.left.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/e06b83f0-00b1-0133-34cb-58d385a7bbd0.left.jpg,e06b83f0-00b1-0133-34cb-58d385a7bbd0,http://digitalcollections.nypl.org/items/e06b83f0-00b1-0133-34cb-58d385a7bbd0,http://digitalcollections.nypl.org/items/df712aa0-00b1-0133-fbd7-58d385a7bbd0,0.783292,1371.67,2047,0,0,1371.67,2047
27,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/e06b83f0-00b1-0133-34cb-58d385a7bbd0.right.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/e06b83f0-00b1-0133-34cb-58d385a7bbd0.right.jpg,e06b83f0-00b1-0133-34cb-58d385a7bbd0,http://digitalcollections.nypl.org/items/e06b83f0-00b1-0133-34cb-58d385a7bbd0,http://digitalcollections.nypl.org/items/df712aa0-00b1-0133-fbd7-58d385a7bbd0,0.783292,1371.67,2047,1216.33,0,1371.67,2047
28,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/e076f3a0-00b1-0133-816a-58d385a7bbd0.left.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/e076f3a0-00b1-0133-816a-58d385a7bbd0.left.jpg,e076f3a0-00b1-0133-816a-58d385a7bbd0,http://digitalcollections.nypl.org/items/e076f3a0-00b1-0133-816a-58d385a7bbd0,http://digitalcollections.nypl.org/items/df712aa0-00b1-0133-fbd7-58d385a7bbd0,1.67811,1387.57,2078,0,0,1387.57,2078
28,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/e076f3a0-00b1-0133-816a-58d385a7bbd0.right.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/e076f3a0-00b1-0133-816a-58d385a7bbd0.right.jpg,e076f3a0-00b1-0133-816a-58d385a7bbd0,http://digitalcollections.nypl.org/items/e076f3a0-00b1-0133-816a-58d385a7bbd0,http://digitalcollections.nypl.org/items/df712aa0-00b1-0133-fbd7-58d385a7bbd0,1.67811,1387.57,2078,1230.43,0,1387.57,2078
29,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/e0809210-00b1-0133-f92b-58d385a7bbd0.left.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/e0809210-00b1-0133-f92b-58d385a7bbd0.left.jpg,e0809210-00b1-0133-f92b-58d385a7bbd0,http://digitalcollections.nypl.org/items/e0809210-00b1-0133-f92b-58d385a7bbd0,http://digitalcollections.nypl.org/items/df712aa0-00b1-0133-fbd7-58d385a7bbd0,1.2867,1380.15,2062,0,0,1380.15,2062
29,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/e0809210-00b1-0133-f92b-58d385a7bbd0.right.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/e0809210-00b1-0133-f92b-58d385a7bbd0.right.jpg,e0809210-00b1-0133-f92b-58d385a7bbd0,http://digitalcollections.nypl.org/items/e0809210-00b1-0133-f92b-58d385a7bbd0,http://digitalcollections.nypl.org/items/df712aa0-00b1-0133-fbd7-58d385a7bbd0,1.2867,1380.15,2062,1223.85,0,1380.15,2062
30,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/e08a7c20-00b1-0133-ad8b-58d385a7bbd0.left.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/e08a7c20-00b1-0133-ad8b-58d385a7bbd0.left.jpg,e08a7c20-00b1-0133-ad8b-58d385a7bbd0,http://digitalcollections.nypl.org/items/e08a7c20-00b1-0133-ad8b-58d385a7bbd0,http://digitalcollections.nypl.org/items/df712aa0-00b1-0133-fbd7-58d385a7bbd0,1.34262,1381.21,2064,0,0,1381.21,2064
30,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/e08a7c20-00b1-0133-ad8b-58d385a7bbd0.right.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/e08a7c20-00b1-0133-ad8b-58d385a7bbd0.right.jpg,e08a7c20-00b1-0133-ad8b-58d385a7bbd0,http://digitalcollections.nypl.org/items/e08a7c20-00b1-0133-ad8b-58d385a7bbd0,http://digitalcollections.nypl.org/items/df712aa0-00b1-0133-fbd7-58d385a7bbd0,1.34262,1381.21,2064,1224.79,0,1381.21,2064
31,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/e0944720-00b1-0133-1a6b-58d385a7bbd0.left.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/e0944720-00b1-0133-1a6b-58d385a7bbd0.left.jpg,e0944720-00b1-0133-1a6b-58d385a7bbd0,http://digitalcollections.nypl.org/items/e0944720-00b1-0133-1a6b-58d385a7bbd0,http://digitalcollections.nypl.org/items/df712aa0-00b1-0133-fbd7-58d385a7bbd0,1.25874,1381.18,2067,0,0,1381.18,2067
31,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/e0944720-00b1-0133-1a6b-58d385a7bbd0.right.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/e0944720-00b1-0133-1a6b-58d385a7bbd0.right.jpg,e0944720-00b1-0133-1a6b-58d385a7bbd0,http://digitalcollections.nypl.org/items/e0944720-00b1-0133-1a6b-58d385a7bbd0,http://digitalcollections.nypl.org/items/df712aa0-00b1-0133-fbd7-58d385a7bbd0,1.25874,1381.18,2067,1224.82,0,1381.18,2067
32,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/e09df2c0-00b1-0133-b586-58d385a7bbd0.left.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/e09df2c0-00b1-0133-b586-58d385a7bbd0.left.jpg,e09df2c0-00b1-0133-b586-58d385a7bbd0,http://digitalcollections.nypl.org/items/e09df2c0-00b1-0133-b586-58d385a7bbd0,http://digitalcollections.nypl.org/items/df712aa0-00b1-0133-fbd7-58d385a7bbd0,1.14688,1379.06,2057,0,0,1379.06,2057
32,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/e09df2c0-00b1-0133-b586-58d385a7bbd0.right.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/e09df2c0-00b1-0133-b586-58d385a7bbd0.right.jpg,e09df2c0-00b1-0133-b586-58d385a7bbd0,http://digitalcollections.nypl.org/items/e09df2c0-00b1-0133-b586-58d385a7bbd0,http://digitalcollections.nypl.org/items/df712aa0-00b1-0133-fbd7-58d385a7bbd0,1.14688,1379.06,2057,1222.94,0,1379.06,2057
33,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/e0a77790-00b1-0133-c83d-58d385a7bbd0.left.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/e0a77790-00b1-0133-c83d-58d385a7bbd0.left.jpg,e0a77790-00b1-0133-c83d-58d385a7bbd0,http://digitalcollections.nypl.org/items/e0a77790-00b1-0133-c83d-58d385a7bbd0,http://digitalcollections.nypl.org/items/df712aa0-00b1-0133-fbd7-58d385a7bbd0,1.34262,1381.21,2073,0,0,1381.21,2073
33,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/e0a77790-00b1-0133-c83d-58d385a7bbd0.right.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/e0a77790-00b1-0133-c83d-58d385a7bbd0.right.jpg,e0a77790-00b1-0133-c83d-58d385a7bbd0,http://digitalcollections.nypl.org/items/e0a77790-00b1-0133-c83d-58d385a7bbd0,http://digitalcollections.nypl.org/items/df712aa0-00b1-0133-fbd7-58d385a7bbd0,1.34262,1381.21,2073,1224.79,0,1381.21,2073
34,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/e0b15c50-00b1-0133-6fcc-58d385a7bbd0.left.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/e0b15c50-00b1-0133-6fcc-58d385a7bbd0.left.jpg,e0b15c50-00b1-0133-6fcc-58d385a7bbd0,http://digitalcollections.nypl.org/items/e0b15c50-00b1-0133-6fcc-58d385a7bbd0,http://digitalcollections.nypl.org/items/df712aa0-00b1-0133-fbd7-58d385a7bbd0,1.34262,1381.21,2077,0,0,1381.21,2077
34,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/e0b15c50-00b1-0133-6fcc-58d385a7bbd0.right.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/e0b15c50-00b1-0133-6fcc-58d385a7bbd0.right.jpg,e0b15c50-00b1-0133-6fcc-58d385a7bbd0,http://digitalcollections.nypl.org/items/e0b15c50-00b1-0133-6fcc-58d385a7bbd0,http://digitalcollections.nypl.org/items/df712aa0-00b1-0133-fbd7-58d385a7bbd0,1.34262,1381.21,2077,1224.79,0,1381.21,2077
35,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/e0bb0870-00b1-0133-ae7d-58d385a7bbd0.left.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/e0bb0870-00b1-0133-ae7d-58d385a7bbd0.left.jpg,e0bb0870-00b1-0133-ae7d-58d385a7bbd0,http://digitalcollections.nypl.org/items/e0bb0870-00b1-0133-ae7d-58d385a7bbd0,http://digitalcollections.nypl.org/items/df712aa0-00b1-0133-fbd7-58d385a7bbd0,1.2867,1380.15,2072,0,0,1380.15,2072
35,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/e0bb0870-00b1-0133-ae7d-58d385a7bbd0.right.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/e0bb0870-00b1-0133-ae7d-58d385a7bbd0.right.jpg,e0bb0870-00b1-0133-ae7d-58d385a7bbd0,http://digitalcollections.nypl.org/items/e0bb0870-00b1-0133-ae7d-58d385a7bbd0,http://digitalcollections.nypl.org/items/df712aa0-00b1-0133-fbd7-58d385a7bbd0,1.2867,1380.15,2072,1223.85,0,1380.15,2072
36,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/e0c498b0-00b1-0133-b17d-58d385a7bbd0.left.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/e0c498b0-00b1-0133-b17d-58d385a7bbd0.left.jpg,e0c498b0-00b1-0133-b17d-58d385a7bbd0,http://digitalcollections.nypl.org/items/e0c498b0-00b1-0133-b17d-58d385a7bbd0,http://digitalcollections.nypl.org/items/df712aa0-00b1-0133-fbd7-58d385a7bbd0,1.00705,1375.88,2055,0,0,1375.88,2055
36,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/e0c498b0-00b1-0133-b17d-58d385a7bbd0.right.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/e0c498b0-00b1-0133-b17d-58d385a7bbd0.right.jpg,e0c498b0-00b1-0133-b17d-58d385a7bbd0,http://digitalcollections.nypl.org/items/e0c498b0-00b1-0133-b17d-58d385a7bbd0,http://digitalcollections.nypl.org/items/df712aa0-00b1-0133-fbd7-58d385a7bbd0,1.00705,1375.88,2055,1220.12,0,1375.88,2055
37,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/e0ce3180-00b1-0133-b569-58d385a7bbd0.left.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/e0ce3180-00b1-0133-b569-58d385a7bbd0.left.jpg,e0ce3180-00b1-0133-b569-58d385a7bbd0,http://digitalcollections.nypl.org/items/e0ce3180-00b1-0133-b569-58d385a7bbd0,http://digitalcollections.nypl.org/items/df712aa0-00b1-0133-fbd7-58d385a7bbd0,0.503563,1367.4,2041,0,0,1367.4,2041
37,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/e0ce3180-00b1-0133-b569-58d385a7bbd0.right.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/e0ce3180-00b1-0133-b569-58d385a7bbd0.right.jpg,e0ce3180-00b1-0133-b569-58d385a7bbd0,http://digitalcollections.nypl.org/items/e0ce3180-00b1-0133-b569-58d385a7bbd0,http://digitalcollections.nypl.org/items/df712aa0-00b1-0133-fbd7-58d385a7bbd0,0.503563,1367.4,2041,1212.6,0,1367.4,2041
38,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/e0d7bea0-00b1-0133-e1d7-58d385a7bbd0.left.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/e0d7bea0-00b1-0133-e1d7-58d385a7bbd0.left.jpg,e0d7bea0-00b1-0133-e1d7-58d385a7bbd0,http://digitalcollections.nypl.org/items/e0d7bea0-00b1-0133-e1d7-58d385a7bbd0,http://digitalcollections.nypl.org/items/df712aa0-00b1-0133-fbd7-58d385a7bbd0,0,1355.77,2006,0,0,1355.77,2006
38,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/e0d7bea0-00b1-0133-e1d7-58d385a7bbd0.right.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/e0d7bea0-00b1-0133-e1d7-58d385a7bbd0.right.jpg,e0d7bea0-00b1-0133-e1d7-58d385a7bbd0,http://digitalcollections.nypl.org/items/e0d7bea0-00b1-0133-e1d7-58d385a7bbd0,http://digitalcollections.nypl.org/items/df712aa0-00b1-0133-fbd7-58d385a7bbd0,0,1355.77,2006,1202.23,0,1355.77,2006
39,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/e0e19500-00b1-0133-57df-58d385a7bbd0.left.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/e0e19500-00b1-0133-57df-58d385a7bbd0.left.jpg,e0e19500-00b1-0133-57df-58d385a7bbd0,http://digitalcollections.nypl.org/items/e0e19500-00b1-0133-57df-58d385a7bbd0,http://digitalcollections.nypl.org/items/df712aa0-00b1-0133-fbd7-58d385a7bbd0,1.39854,1383.3,2069,0,0,1383.3,2069
39,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/e0e19500-00b1-0133-57df-58d385a7bbd0.right.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/e0e19500-00b1-0133-57df-58d385a7bbd0.right.jpg,e0e19500-00b1-0133-57df-58d385a7bbd0,http://digitalcollections.nypl.org/items/e0e19500-00b1-0133-57df-58d385a7bbd0,http://digitalcollections.nypl.org/items/df712aa0-00b1-0133-fbd7-58d385a7bbd0,1.39854,1383.3,2069,1226.7,0,1383.3,2069
40,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/e0eb48c0-00b1-0133-4fb8-58d385a7bbd0.left.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/e0eb48c0-00b1-0133-4fb8-58d385a7bbd0.left.jpg,e0eb48c0-00b1-0133-4fb8-58d385a7bbd0,http://digitalcollections.nypl.org/items/e0eb48c0-00b1-0133-4fb8-58d385a7bbd0,http://digitalcollections.nypl.org/items/df712aa0-00b1-0133-fbd7-58d385a7bbd0,1.76196,1389.66,2088,0,0,1389.66,2088
40,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/e0eb48c0-00b1-0133-4fb8-58d385a7bbd0.right.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/e0eb48c0-00b1-0133-4fb8-58d385a7bbd0.right.jpg,e0eb48c0-00b1-0133-4fb8-58d385a7bbd0,http://digitalcollections.nypl.org/items/e0eb48c0-00b1-0133-4fb8-58d385a7bbd0,http://digitalcollections.nypl.org/items/df712aa0-00b1-0133-fbd7-58d385a7bbd0,1.76196,1389.66,2088,1232.34,0,1389.66,2088
41,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/e0f4f340-00b1-0133-63bd-58d385a7bbd0.left.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/e0f4f340-00b1-0133-63bd-58d385a7bbd0.left.jpg,e0f4f340-00b1-0133-63bd-58d385a7bbd0,http://digitalcollections.nypl.org/items/e0f4f340-00b1-0133-63bd-58d385a7bbd0,http://digitalcollections.nypl.org/items/df712aa0-00b1-0133-fbd7-58d385a7bbd0,1.37058,1383.3,2062,0,0,1383.3,2062
41,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/e0f4f340-00b1-0133-63bd-58d385a7bbd0.right.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/e0f4f340-00b1-0133-63bd-58d385a7bbd0.right.jpg,e0f4f340-00b1-0133-63bd-58d385a7bbd0,http://digitalcollections.nypl.org/items/e0f4f340-00b1-0133-63bd-58d385a7bbd0,http://digitalcollections.nypl.org/items/df712aa0-00b1-0133-fbd7-58d385a7bbd0,1.37058,1383.3,2062,1226.7,0,1383.3,2062
42,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/e0fe7cf0-00b1-0133-c17a-58d385a7bbd0.left.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/e0fe7cf0-00b1-0133-c17a-58d385a7bbd0.left.jpg,e0fe7cf0-00b1-0133-c17a-58d385a7bbd0,http://digitalcollections.nypl.org/items/e0fe7cf0-00b1-0133-c17a-58d385a7bbd0,http://digitalcollections.nypl.org/items/df712aa0-00b1-0133-fbd7-58d385a7bbd0,1.37058,1383.3,2062,0,0,1383.3,2062
42,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/e0fe7cf0-00b1-0133-c17a-58d385a7bbd0.right.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/e0fe7cf0-00b1-0133-c17a-58d385a7bbd0.right.jpg,e0fe7cf0-00b1-0133-c17a-58d385a7bbd0,http://digitalcollections.nypl.org/items/e0fe7cf0-00b1-0133-c17a-58d385a7bbd0,http://digitalcollections.nypl.org/items/df712aa0-00b1-0133-fbd7-58d385a7bbd0,1.37058,1383.3,2062,1226.7,0,1383.3,2062
43,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/e107fc30-00b1-0133-8916-58d385a7bbd0.left.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/e107fc30-00b1-0133-8916-58d385a7bbd0.left.jpg,e107fc30-00b1-0133-8916-58d385a7bbd0,http://digitalcollections.nypl.org/items/e107fc30-00b1-0133-8916-58d385a7bbd0,http://digitalcollections.nypl.org/items/df712aa0-00b1-0133-fbd7-58d385a7bbd0,1.51038,1384.39,2063,0,0,1384.39,2063
43,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/e107fc30-00b1-0133-8916-58d385a7bbd0.right.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/e107fc30-00b1-0133-8916-58d385a7bbd0.right.jpg,e107fc30-00b1-0133-8916-58d385a7bbd0,http://digitalcollections.nypl.org/items/e107fc30-00b1-0133-8916-58d385a7bbd0,http://digitalcollections.nypl.org/items/df712aa0-00b1-0133-fbd7-58d385a7bbd0,1.51038,1384.39,2063,1227.61,0,1384.39,2063
44,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/e111bf60-00b1-0133-f804-58d385a7bbd0.left.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/e111bf60-00b1-0133-f804-58d385a7bbd0.left.jpg,e111bf60-00b1-0133-f804-58d385a7bbd0,http://digitalcollections.nypl.org/items/e111bf60-00b1-0133-f804-58d385a7bbd0,http://digitalcollections.nypl.org/items/df712aa0-00b1-0133-fbd7-58d385a7bbd0,1.59425,1386.48,2075,0,0,1386.48,2075
44,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/e111bf60-00b1-0133-f804-58d385a7bbd0.right.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/e111bf60-00b1-0133-f804-58d385a7bbd0.right.jpg,e111bf60-00b1-0133-f804-58d385a7bbd0,http://digitalcollections.nypl.org/items/e111bf60-00b1-0133-f804-58d385a7bbd0,http://digitalcollections.nypl.org/items/df712aa0-00b1-0133-fbd7-58d385a7bbd0,1.59425,1386.48,2075,1229.52,0,1386.48,2075
45,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/e11b8e90-00b1-0133-fde0-58d385a7bbd0.left.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/e11b8e90-00b1-0133-fde0-58d385a7bbd0.left.jpg,e11b8e90-00b1-0133-fde0-58d385a7bbd0,http://digitalcollections.nypl.org/items/e11b8e90-00b1-0133-fde0-58d385a7bbd0,http://digitalcollections.nypl.org/items/df712aa0-00b1-0133-fbd7-58d385a7bbd0,1.45446,1383.33,2066,0,0,1383.33,2066
45,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/e11b8e90-00b1-0133-fde0-58d385a7bbd0.right.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/e11b8e90-00b1-0133-fde0-58d385a7bbd0.right.jpg,e11b8e90-00b1-0133-fde0-58d385a7bbd0,http://digitalcollections.nypl.org/items/e11b8e90-00b1-0133-fde0-58d385a7bbd0,http://digitalcollections.nypl.org/items/df712aa0-00b1-0133-fbd7-58d385a7bbd0,1.45446,1383.33,2066,1226.67,0,1383.33,2066
46,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/e1258b60-00b1-0133-6737-58d385a7bbd0.left.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/e1258b60-00b1-0133-6737-58d385a7bbd0.left.jpg,e1258b60-00b1-0133-6737-58d385a7bbd0,http://digitalcollections.nypl.org/items/e1258b60-00b1-0133-6737-58d385a7bbd0,http://digitalcollections.nypl.org/items/df712aa0-00b1-0133-fbd7-58d385a7bbd0,1.45446,1383.33,2080,0,0,1383.33,2080
46,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/e1258b60-00b1-0133-6737-58d385a7bbd0.right.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/e1258b60-00b1-0133-6737-58d385a7bbd0.right.jpg,e1258b60-00b1-0133-6737-58d385a7bbd0,http://digitalcollections.nypl.org/items/e1258b60-00b1-0133-6737-58d385a7bbd0,http://digitalcollections.nypl.org/items/df712aa0-00b1-0133-fbd7-58d385a7bbd0,1.45446,1383.33,2080,1226.67,0,1383.33,2080
47,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/e12f8cc0-00b1-0133-5af9-58d385a7bbd0.left.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/e12f8cc0-00b1-0133-5af9-58d385a7bbd0.left.jpg,e12f8cc0-00b1-0133-5af9-58d385a7bbd0,http://digitalcollections.nypl.org/items/e12f8cc0-00b1-0133-5af9-58d385a7bbd0,http://digitalcollections.nypl.org/items/df712aa0-00b1-0133-fbd7-58d385a7bbd0,1.48242,1385.42,2073,0,0,1385.42,2073
47,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/e12f8cc0-00b1-0133-5af9-58d385a7bbd0.right.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/e12f8cc0-00b1-0133-5af9-58d385a7bbd0.right.jpg,e12f8cc0-00b1-0133-5af9-58d385a7bbd0,http://digitalcollections.nypl.org/items/e12f8cc0-00b1-0133-5af9-58d385a7bbd0,http://digitalcollections.nypl.org/items/df712aa0-00b1-0133-fbd7-58d385a7bbd0,1.48242,1385.42,2073,1228.58,0,1385.42,2073
48,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/e1392fb0-00b1-0133-840e-58d385a7bbd0.left.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/e1392fb0-00b1-0133-840e-58d385a7bbd0.left.jpg,e1392fb0-00b1-0133-840e-58d385a7bbd0,http://digitalcollections.nypl.org/items/e1392fb0-00b1-0133-840e-58d385a7bbd0,http://digitalcollections.nypl.org/items/df712aa0-00b1-0133-fbd7-58d385a7bbd0,1.25874,1380.15,2064,0,0,1380.15,2064
48,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/e1392fb0-00b1-0133-840e-58d385a7bbd0.right.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/e1392fb0-00b1-0133-840e-58d385a7bbd0.right.jpg,e1392fb0-00b1-0133-840e-58d385a7bbd0,http://digitalcollections.nypl.org/items/e1392fb0-00b1-0133-840e-58d385a7bbd0,http://digitalcollections.nypl.org/items/df712aa0-00b1-0133-fbd7-58d385a7bbd0,1.25874,1380.15,2064,1223.85,0,1380.15,2064
49,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/e14300b0-00b1-0133-1531-58d385a7bbd0.left.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/e14300b0-00b1-0133-1531-58d385a7bbd0.left.jpg,e14300b0-00b1-0133-1531-58d385a7bbd0,http://digitalcollections.nypl.org/items/e14300b0-00b1-0133-1531-58d385a7bbd0,http://digitalcollections.nypl.org/items/df712aa0-00b1-0133-fbd7-58d385a7bbd0,1.25874,1380.15,2063,0,0,1380.15,2063
49,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/e14300b0-00b1-0133-1531-58d385a7bbd0.right.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/e14300b0-00b1-0133-1531-58d385a7bbd0.right.jpg,e14300b0-00b1-0133-1531-58d385a7bbd0,http://digitalcollections.nypl.org/items/e14300b0-00b1-0133-1531-58d385a7bbd0,http://digitalcollections.nypl.org/items/df712aa0-00b1-0133-fbd7-58d385a7bbd0,1.25874,1380.15,2063,1223.85,0,1380.15,2063
50,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/e14ca810-00b1-0133-476e-58d385a7bbd0.left.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/e14ca810-00b1-0133-476e-58d385a7bbd0.left.jpg,e14ca810-00b1-0133-476e-58d385a7bbd0,http://digitalcollections.nypl.org/items/e14ca810-00b1-0133-476e-58d385a7bbd0,http://digitalcollections.nypl.org/items/df712aa0-00b1-0133-fbd7-58d385a7bbd0,1.25874,1380.15,2063,0,0,1380.15,2063
50,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/e14ca810-00b1-0133-476e-58d385a7bbd0.right.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/e14ca810-00b1-0133-476e-58d385a7bbd0.right.jpg,e14ca810-00b1-0133-476e-58d385a7bbd0,http://digitalcollections.nypl.org/items/e14ca810-00b1-0133-476e-58d385a7bbd0,http://digitalcollections.nypl.org/items/df712aa0-00b1-0133-fbd7-58d385a7bbd0,1.25874,1380.15,2063,1223.85,0,1380.15,2063
51,https://s3.amazonaws.com/scribe.nypl.org/emigrant/full/e156d6a0-00b1-0133-0e80-58d385a7bbd0.left.jpg,https://s3.amazonaws.com/scribe.nypl.org/emigrant/thumb/e156d6a0-00b1-0133-0e80-58d385a7bbd0.left.jpg,e156d6a0-00b1-0133-0e80-58d385a7bbd0,http://digitalcollections.nypl.org/items/e156d6a0-00b1-0133-0e80-58d385a7bbd0,http://digitalcollections.nypl.org/items/df712aa0-00b1-0133-fbd7-58d385a7bbd0,1.23077,1380.12,2056,0,0,1380.12,2056
